trade_date,stock_id,foreign_buy_shares,foreign_sell_shares,trust_buy_shares,trust_sell_shares,dealer_buy_shares,dealer_sell_shares
2025-12-16,6261,147000000,92000000,0,0,26000000,0
2025-12-16,6263,0,13000000,0,0,0,0
2025-12-16,6264,5000000,0,0,0,0,0
2025-12-16,6265,847000000,2231000000,0,0,0,0
2025-12-16,6266,49000000,18002000,0,0,3000000,3446000
2025-12-16,6270,15000000,15000000,0,0,0,0
2025-12-16,6274,2727640000,5712600000,335000000,6000000,488598000,1572952000
2025-12-16,6275,202000000,119000000,0,0,0,0
2025-12-16,6276,1000000,3000000,0,0,0,0
2025-12-16,6279,55550000,158002000,0,0,2000000,3442000
2025-12-16,6284,230000000,122000000,0,0,6000000,24471000
2025-12-16,6290,1841087000,3290050000,1700000,0,45000000,182277000
2025-12-16,6291,718000000,675000000,0,0,59805000,3555000
2025-12-16,6292,7000000,1000000,0,0,0,0
2025-12-16,6294,2000000,1000000,0,0,0,0
2025-12-16,6411,62000000,100000000,0,0,4000000,5404000
2025-12-16,6417,0,6000000,0,0,0,0
2025-12-16,6418,341000000,104000000,0,0,5000000,5000000
2025-12-16,6419,114000000,46000000,0,0,0,114000
2025-12-16,6425,194000000,192000000,0,0,0,0
2025-12-16,6432,125000000,125000000,0,0,0,0
2025-12-16,6435,104000000,111000000,0,0,1000000,4741000
2025-12-16,6461,17000000,4000000,0,0,0,107000
2025-12-16,6462,193000000,206000000,0,0,17703000,20220000
2025-12-16,6465,171000000,27000000,0,0,22075000,23000000
2025-12-16,6469,73011000,206000000,0,0,5000000,8221000
2025-12-16,6470,6000000,25000000,0,0,0,120000
2025-12-16,6474,0,0,0,0,0,882000
2025-12-16,6485,125030000,112018000,0,0,3000000,3119000
2025-12-16,6486,18000000,34000000,0,0,0,0
2025-12-16,6488,920000000,847000000,6955000,425000000,121450000,119868000
2025-12-16,6492,60000000,54000000,0,0,1000000,718000
2025-12-16,6494,2000000,8000000,0,0,0,0
2025-12-16,6496,0,1000000,0,0,0,0
2025-12-16,6498,24000000,11000000,0,0,175000,0
2025-12-16,6499,46000000,217000000,0,0,4000000,3799000
2025-12-16,6508,4000000,1000000,0,0,0,0
2025-12-16,6509,108000000,248000000,0,11000000,0,0
2025-12-16,6510,406000000,644900000,0,0,28554000,89069000
2025-12-16,6516,1000000,6000000,0,0,0,0
2025-12-16,6517,46000000,58000000,0,0,1000000,540000
2025-12-16,6523,21000000,11000000,0,0,563000,1000000
2025-12-16,6530,352000000,184000000,0,0,1000000,2017000
2025-12-16,6532,13000000,18000000,0,0,0,0
2025-12-16,6535,67000000,48001000,0,0,1000000,991000
2025-12-16,6538,79000000,211000000,0,155000,1000000,3062000
2025-12-16,6542,0,1000000,0,0,0,0
2025-12-16,6546,56000000,71000000,0,0,1008000,1027000
2025-12-16,6547,211000000,233000000,0,0,26305000,61828000
2025-12-16,6548,947000000,592000000,1000000,4000000,15000000,32991000
2025-12-16,6556,1000000,0,0,0,0,0
2025-12-16,6560,22000000,47000000,0,0,0,301000
2025-12-16,6561,15000000,109000000,0,0,0,0
2025-12-16,6568,164000000,197000000,0,0,9884000,1452000
2025-12-16,6569,6000000,3000000,0,0,0,0
2025-12-16,6570,4000000,2000000,0,0,0,0
2025-12-16,6576,9000000,12000000,0,0,0,0
2025-12-16,6577,290000,14000000,0,0,0,0
2025-12-16,6578,13000000,25000000,0,0,0,0
2025-12-16,6584,702000000,411000000,0,0,13465000,46516000
2025-12-16,6588,1192000000,1059000000,0,0,0,7343000
2025-12-16,6593,3000000,0,0,0,0,1000
2025-12-16,6596,28000000,138000000,0,0,20000000,13313000
2025-12-16,6603,1241000000,1674000000,0,0,1000000,571000
2025-12-16,6609,98000000,17000000,0,0,0,8000000
2025-12-16,6612,2000000,3000000,0,0,0,0
2025-12-16,6613,43000000,36000000,0,2196000,2569000,1172000
2025-12-16,6615,0,1000000,0,0,0,0
2025-12-16,6616,0,1000000,0,0,0,0
2025-12-16,6617,30000000,88000000,0,0,0,50000
2025-12-16,6624,1000000,0,0,0,23000000,9000000
2025-12-16,6629,6000000,0,0,0,0,31000
2025-12-16,6637,1000000,0,0,0,0,0
2025-12-16,6640,67000000,22000000,0,0,2828000,8897000
2025-12-16,6642,27000000,24000000,0,0,0,0
2025-12-16,6643,75150000,242000000,0,0,17105000,23828000
2025-12-16,6649,36000000,6000000,0,0,2000,19000
2025-12-16,6651,20015000,5000000,0,0,13000,0
2025-12-16,6654,0,1000000,0,0,0,0
2025-12-16,6664,273000000,418500000,0,0,92956000,14235000
2025-12-16,6667,538000000,317000000,0,0,20372000,53295000
2025-12-16,6679,45000000,64000000,0,0,3227000,7818000
2025-12-16,6680,2000000,3000000,0,0,0,312000
2025-12-16,6683,135000000,265000000,2000000,0,17589000,27672000
2025-12-16,6684,18000000,53000000,0,0,0,0
2025-12-16,6690,9000000,2006000,0,0,0,0
2025-12-16,6692,2000000,0,0,0,5004000,5000000
2025-12-16,6693,16000000,38000000,0,0,0,0
2025-12-16,6697,1000000,3000000,0,0,0,0
2025-12-16,6703,2001000,0,0,0,0,45000
2025-12-16,6708,3000000,0,0,0,0,0
2025-12-16,6712,30000000,24005000,0,0,0,4273000
2025-12-16,6716,9000000,3000000,0,0,0,0
2025-12-16,6720,3000000,1000000,0,0,0,0
2025-12-16,6727,298000000,120000000,0,0,12000000,30000000
2025-12-16,6728,1000000,4000000,0,0,0,0
2025-12-16,6732,34000000,15000000,0,0,724000,2555000
2025-12-16,6733,20000000,62000000,0,0,0,0
2025-12-16,6735,14000000,29001000,0,0,9895000,10431000
2025-12-16,6739,83000000,142000000,0,0,5879000,10639000
2025-12-16,6741,35010000,102000000,0,0,3000000,3000000
2025-12-16,6751,8000000,2000000,0,0,0,0
2025-12-16,6752,8000000,24000000,0,0,1029000,985000
2025-12-16,6761,24000000,55000000,0,0,5000,1721000
2025-12-16,6762,0,1000000,0,0,0,0
2025-12-16,6763,39000000,150000000,0,0,0,40738000
2025-12-16,6767,0,1000000,0,0,0,0
2025-12-16,6785,24000000,17000000,0,0,1354000,1094000
2025-12-16,6788,2624121000,746000000,105000000,0,206443000,123555000
2025-12-16,6791,0,3000000,0,0,0,5000
2025-12-16,6803,7000000,13000000,0,0,0,0
2025-12-16,6804,0,0,0,0,0,1000000
2025-12-16,6811,14000000,53000000,0,0,7000000,2870000
2025-12-16,6821,0,9000000,0,0,0,0
2025-12-16,6823,57000000,225000000,0,0,0,404000
2025-12-16,6829,10000000,37000000,0,0,1000000,8132000
2025-12-16,6840,5000000,2000000,0,0,0,0
2025-12-16,6841,110000000,111000000,0,0,2104000,1000000
2025-12-16,6843,0,1000000,0,0,0,0
2025-12-16,6859,49000000,17001000,0,0,423000,0
2025-12-16,6865,0,0,0,0,0,2000000
2025-12-16,6870,25000000,5000000,0,0,0,3000000
2025-12-16,6875,13000000,27000000,0,0,0,0
2025-12-16,6877,25000000,88004000,0,0,1054000,2000000
2025-12-16,6894,0,2000000,0,0,2000000,2000000
2025-12-16,6895,24000000,23000000,0,0,1000000,1576000
2025-12-16,6903,705000000,951000000,0,0,19253000,2997000
2025-12-16,6910,12000000,0,0,0,0,0
2025-12-16,6913,63000000,33000000,0,0,1000,20952000
2025-12-16,6922,14000000,95000000,0,0,154000,6211000
2025-12-16,6925,21000000,32000000,0,0,0,51000
2025-12-16,6953,1000000,0,0,0,0,0
2025-12-16,6967,85000000,125000000,0,0,0,86000
2025-12-16,6968,6000000,2000000,0,0,0,0
2025-12-16,6971,0,2000000,0,0,0,1000000
2025-12-16,6982,1000000,17000000,0,0,19000,0
2025-12-16,6996,4000000,24000000,0,0,0,0
2025-12-16,7402,5000000,2000000,0,0,0,34000000
2025-12-16,7547,0,1000000,0,0,0,0
2025-12-16,7556,2774000,7000000,0,0,0,1000000
2025-12-16,7584,0,1000000,0,0,0,0
2025-12-16,7642,4000000,12000000,0,0,1000000,478000
2025-12-16,7703,54000000,40000000,0,0,0,5623000
2025-12-16,7704,3000000,1000000,0,0,0,0
2025-12-16,7712,54000000,93000000,0,0,0,8000000
2025-12-16,7713,0,1000000,0,0,0,0
2025-12-16,7714,10000000,148000000,0,0,0,0
2025-12-16,7715,7000000,4000000,0,0,0,0
2025-12-16,7717,79021000,56000000,0,0,6215000,27911000
2025-12-16,7723,21000000,18000000,0,0,0,0
2025-12-16,7728,2000000,1000000,0,0,32000000,5000000
2025-12-16,7734,4000000,5003000,0,0,927000,295000
2025-12-16,7738,0,12000000,0,0,0,0
2025-12-16,7744,5000000,13000000,0,0,0,0
2025-12-16,7751,5000000,2000000,0,0,16000000,0
2025-12-16,7753,0,0,0,0,0,1000000
2025-12-16,7757,5000000,2000000,0,0,0,0
2025-12-16,7767,8000000,1000000,0,0,0,0
2025-12-16,7770,0,1000000,0,0,0,0
2025-12-16,7782,4000000,0,0,0,0,0
2025-12-16,8024,1000000,0,0,0,0,0
2025-12-16,8027,1792000000,1785000000,0,0,83009000,82367000
2025-12-16,8032,12000000,30000000,0,0,1000000,83000
2025-12-16,8034,305000000,439000000,0,0,0,0
2025-12-16,8038,35000000,87000000,0,0,0,98000
2025-12-16,8040,59000000,46000000,0,0,4000000,3530000
2025-12-16,8042,1102000000,1116000000,0,0,5831000,59973000
2025-12-16,8043,3786000000,4235887000,0,0,22117000,60623000
2025-12-16,8044,64000000,100000000,0,0,5000000,5000000
2025-12-16,8047,34000000,13000000,0,0,0,10085000
2025-12-16,8048,208000000,78140000,0,0,1000000,1215000
2025-12-16,8049,0,8000000,0,0,1000000,1040000
2025-12-16,8050,33000000,131000000,0,3304000,21000000,4125000
2025-12-16,8054,679000000,895000000,0,0,35543000,133240000
2025-12-16,8059,60000000,37000000,0,0,0,123000
2025-12-16,8064,327000000,370000000,0,0,20661000,55438000
2025-12-16,8066,0,9000000,0,0,0,0
2025-12-16,8067,0,0,0,0,8000,0
2025-12-16,8068,74000000,37000000,0,0,1000000,384000
2025-12-16,8069,1475865000,2913000000,4342000,3000000,292747000,159217000
2025-12-16,8071,92000000,37000000,0,0,0,0
2025-12-16,8074,4486000000,4072000000,0,0,23182000,9412000
2025-12-16,8076,68000000,76000000,0,0,0,11000
2025-12-16,8080,0,0,0,0,1000,0
2025-12-16,8083,0,1000000,0,0,0,0
2025-12-16,8084,40000000,183000000,0,0,1000000,125010000
2025-12-16,8085,53000000,370000000,0,0,2000000,1545000
2025-12-16,8086,1334015000,1210000000,0,0,64024000,248948000
2025-12-16,8087,2000000,2000000,0,0,0,0
2025-12-16,8088,424000000,740000000,0,0,7000000,7576000
2025-12-16,8089,280250000,470000000,0,0,5812000,10001000
2025-12-16,8091,29000000,37004000,0,1915000,40000,1004000
2025-12-16,8092,0,2000000,0,0,0,0
2025-12-16,8096,927999000,519000000,0,0,22793000,598460000
2025-12-16,8097,103000000,39000000,0,0,2000000,32541000
2025-12-16,8099,31000000,8000000,0,0,2000,0
2025-12-16,8107,1000000,1000000,0,0,0,213000
2025-12-16,8109,32000000,37000000,0,0,3000,1020000
2025-12-16,8111,112000000,60000000,0,0,44000000,10000000
2025-12-16,8121,36000000,95000000,0,0,101000,1337000
2025-12-16,8147,31000000,39000000,0,0,6630000,3134000
2025-12-16,8155,454078000,254000000,10000000,0,16000000,83158000
2025-12-16,8171,28000000,41000000,0,0,0,0
2025-12-16,8176,4000000,56000000,0,0,62000,2000
2025-12-16,8182,0,6000000,0,0,0,0
2025-12-16,8183,38000000,155000000,0,0,1000000,217000
2025-12-16,8227,83000000,128000000,0,0,3001000,7661000
2025-12-16,8234,179000000,203000000,0,0,2000000,11000000
2025-12-16,8240,20000000,40000000,0,0,0,173000
2025-12-16,8255,33000000,121020000,0,0,3410000,3348000
2025-12-16,8277,37000000,70000000,0,0,0,609000
2025-12-16,8279,0,6000000,0,0,0,0
2025-12-16,8284,4000000,2000000,0,0,0,0
2025-12-16,8289,17000000,43000000,0,0,0,0
2025-12-16,8299,2995026000,3091527000,71000000,2002000000,289575000,466198000
2025-12-16,8349,24001000,3000000,0,0,0,0
2025-12-16,8358,3894501000,7457091000,48000000,180000000,375612000,1736189000
2025-12-16,8383,43000000,137000000,0,0,0,0
2025-12-16,8390,459000000,808000000,0,0,14909000,23389000
2025-12-16,8401,0,4000000,0,0,0,0
2025-12-16,8403,3000,12000000,0,0,0,0
2025-12-16,8409,0,0,0,0,0,2000
2025-12-16,8410,1000000,3000000,0,0,0,0
2025-12-16,8415,60000000,222000000,0,0,0,5000000
2025-12-16,8421,0,1000000,0,0,0,0
2025-12-16,8423,0,1000000,0,0,0,0
2025-12-16,8424,0,1000000,0,0,0,0
2025-12-16,8426,0,2000000,0,0,0,0
2025-12-16,8431,1536000000,1363000000,0,0,7000000,13617000
2025-12-16,8432,2000000,1000000,0,0,0,0
2025-12-16,8433,0,2000000,0,0,0,0
2025-12-16,8435,3000000,0,0,0,21000,0
2025-12-16,8436,140000000,129000000,0,2284000,0,533000
2025-12-16,8437,3000000,1000000,0,0,0,0
2025-12-16,8440,1000000,36000000,0,0,0,0
2025-12-16,8444,46000000,58000000,0,0,0,0
2025-12-16,8446,20000000,2000000,0,0,1000000,93000
2025-12-16,8450,0,1000000,0,0,0,0
2025-12-16,8472,4000000,1000000,0,0,0,0
2025-12-16,8489,0,5000000,0,0,0,0
2025-12-16,8905,0,8000000,0,0,0,0
2025-12-16,8906,0,3000000,0,0,4000,0
2025-12-16,8908,3000000,1000000,0,0,0,0
2025-12-16,8916,17000000,4000000,0,0,0,11000000
2025-12-16,8917,0,2000000,0,0,0,0
2025-12-16,8924,5000000,21000000,0,0,1000000,1000000
2025-12-16,8927,42734000,86000000,0,0,2000000,1000000
2025-12-16,8929,0,1000000,0,0,0,0
2025-12-16,8930,3000000,12000000,0,0,0,0
2025-12-16,8931,5000000,1000000,0,0,0,0
2025-12-16,8932,325001000,208000000,0,0,14597000,49155000
2025-12-16,8933,6000000,48000000,0,0,0,648000
2025-12-16,8935,329000000,226000000,0,0,5000000,5963000
2025-12-16,8936,287000000,863000000,0,0,33000000,5779000
2025-12-16,8937,9000000,58000000,0,0,30000000,19000000
2025-12-16,8938,17000000,39000000,0,0,0,0
2025-12-16,8942,37000000,29000000,0,0,0,0
2025-12-16,009806,0,0,0,0,25000000,11106000
2025-12-16,009807,0,0,0,0,35000000,56276000
2025-12-16,9949,10000000,14000000,0,0,0,0
2025-12-16,9951,0,62000000,0,0,0,0
2025-12-16,9962,0,1000000,0,0,0,0
2025-12-16,020025,0,0,0,0,50000000,100000000
2025-12-16,020027,0,0,0,0,1000000,3000000
2025-12-16,020033,0,0,0,0,17000000,28000000
2025-12-16,020035,0,0,0,0,10000000,0
2025-12-16,020040,0,0,0,0,0,50000000
2025-12-16,2887,85616634000,139036408000,147867000000,11836000000,3182601000,7269570000
2025-12-16,00632R,394000000,40011000000,0,0,78434628000,4688510000
2025-12-16,2303,67373157000,23447258000,3782531000,27329113000,3833537000,1383793000
2025-12-16,00712,18570000000,408000000,0,0,4248999000,2070979000
2025-12-16,2867,17863002000,4219450000,0,0,712000000,32000000
2025-12-16,2883,27054905000,16680123000,1792000000,852000000,2949565000,1364786000
2025-12-16,00680L,0,45000000,0,0,12525000000,12389000
2025-12-16,00953B,5260000000,275000000,0,0,8537187000,1680000000
2025-12-16,00664R,0,0,0,0,12357400000,961000000
2025-12-16,2892,41494515000,13169913000,0,18517000000,760484000,660000000
2025-12-16,2884,32247711000,35137027000,11995000000,98000000,630372000,987497000
2025-12-16,2880,13510610000,14424669000,5855000000,373000000,2536625000,396000000
2025-12-16,5521,23121000000,16373000000,0,0,93564000,419404000
2025-12-16,8422,9022120000,15212200000,11236000000,9000000,1204400000,498195000
2025-12-16,00673R,0,0,0,0,5311793000,21000000
2025-12-16,00713,132198000,147000000,0,0,5244238000,535582000
2025-12-16,3711,16829976000,12183667000,249342000,767000000,719934000,481372000
2025-12-16,00671R,0,0,0,0,9720000000,5516247000
2025-12-16,3037,11237852000,6340293000,154000000,775421000,242793000,752486000
2025-12-16,2890,15296832000,12071329000,1687000000,2433000000,1979393000,764659000
2025-12-16,2312,7068740000,6607000000,1143000000,0,2562751000,716542000
2025-12-16,00688L,142000000,0,0,0,3612490000,316196000
2025-12-16,8110,1053100000,761425000,0,0,3200000000,70000000
2025-12-16,5871,6210355000,4237064000,1104000000,113929000,171103000,75676000
2025-12-16,2349,8987433000,5906000000,0,0,18035000,60830000
2025-12-16,8039,8501400000,5035780000,0,0,195522000,673416000
2025-12-16,9105,4107000000,1112000000,0,0,0,47000000
2025-12-16,00945B,1210000000,0,0,0,3536412000,1801206000
2025-12-16,1504,10488245000,5826450000,0,1801228000,474187000,405432000
2025-12-16,5880,10338356000,7732902000,0,6000000,762196000,469000000
2025-12-16,00985B,2559000000,1000000,0,0,2700627000,2467000000
2025-12-16,2323,7862000000,5083000000,0,0,138000000,234000000
2025-12-16,00861,381304000,3000000,0,0,2479000000,181666000
2025-12-16,2485,25182680000,22807000000,0,0,776858000,498940000
2025-12-16,9904,6454844000,4682000000,431000000,12816000,603405000,379000000
2025-12-16,2377,4780734000,4115043000,1237534000,11000000,464605000,168170000
2025-12-16,00686R,0,10000000,0,0,2464000000,535000000
2025-12-16,1303,18081885000,13919272000,43000000,347465000,738246000,2703667000
2025-12-16,2324,14732910000,6864000000,215000000,7085039000,1138324000,296491000
2025-12-16,8150,5868100000,3170250000,0,6778000,75295000,1034907000
2025-12-16,00960,70000000,19000000,0,0,1891000000,270000000
2025-12-16,2402,4231943000,2456000000,0,0,211151000,400084000
2025-12-16,2609,6902133000,5305160000,8300000,200000000,333000000,179192000
2025-12-16,5522,3410000000,2118500000,163000000,0,137482000,38300000
2025-12-16,00941,168000000,17000000,0,0,1503263000,183008000
2025-12-16,2504,4475000000,2194000000,0,969131000,134982000,55283000
2025-12-16,00939,3000000,657100000,0,0,3645998000,1629966000
2025-12-16,00648R,0,15000000,0,0,1447000000,93000000
2025-12-16,00965,114000000,260000000,0,150000000,2531892000,903993000
2025-12-16,00676R,0,0,0,0,2017950000,691520000
2025-12-16,2603,4138694000,3114135000,3600000,107256000,539402000,220273000
2025-12-16,00915,21200000,292000000,0,0,2621453000,1212392000
2025-12-16,2889,2370000000,1243373000,0,9000000,139000000,156000000
2025-12-16,2388,2765448000,1746030000,0,0,187522000,126839000
2025-12-16,00961,21000000,318000000,0,0,1478694000,106598000
2025-12-16,2812,4655060000,3784316000,0,0,317000000,261000000
2025-12-16,00738U,133000000,132000000,0,0,3755358000,2872178000
2025-12-16,5876,5997890000,5949407000,0,18000000,1006000000,191000000
2025-12-16,8131,2166762000,1352000000,0,0,24000000,24568000
2025-12-16,3665,2191230000,1273471000,180000000,267000000,60915000,155922000
2025-12-16,00924,458320000,4000000,0,0,2383999000,2134665000
2025-12-16,2542,3796008000,1511492000,0,1624000000,101000000,101572000
2025-12-16,00651R,26000000,0,0,0,949159000,316799000
2025-12-16,2851,961000000,232000000,0,0,46000000,126000000
2025-12-16,6706,3033000000,2118765000,0,0,56646000,330927000
2025-12-16,3060,5946000000,5329000000,0,0,6000000,9777000
2025-12-16,2845,2134945000,1511240000,0,12000000,201000000,201000000
2025-12-16,1216,6961200000,11947094000,4805000000,37760000,993989000,201461000
2025-12-16,00638R,0,0,0,0,929000000,379000000
2025-12-16,00910,4530000,460072000,0,0,1177566000,191874000
2025-12-16,6919,2045973000,1567272000,0,0,81511000,49000000
2025-12-16,3010,884200000,834000000,439000000,8454000,28012000,17000000
2025-12-16,1711,799000000,317000000,0,0,11001000,6293000
2025-12-16,6139,3788100000,3151185000,102380000,21000000,163214000,399614000
2025-12-16,00982D,3635000000,55000000,0,0,1984090000,5107000000
2025-12-16,3033,586000000,124000000,0,8081000,31506000,33905000
2025-12-16,8112,3761100000,2968250000,0,14013000,230649000,558179000
2025-12-16,4977,2448954000,1286200000,0,480000000,10000000,252017000
2025-12-16,00983D,23000000,13000000,0,0,1397002000,984373000
2025-12-16,2486,2310000000,1613013000,0,0,80996000,356002000
2025-12-16,4764,1181000000,775000000,0,0,20000000,14147000
2025-12-16,1587,903952000,501788000,0,0,1000000,1000000
2025-12-16,00641R,0,0,0,0,990699000,590000000
2025-12-16,3376,1447787000,872894000,0,0,63763000,252847000
2025-12-16,00634R,0,21000000,0,0,409000000,14000000
2025-12-16,00963,174000000,0,0,0,255796000,57225000
2025-12-16,2368,3136887000,2660298000,342930000,0,251483000,706665000
2025-12-16,2495,1637000000,1264000000,0,0,9000000,19212000
2025-12-16,6541,544000000,220762000,0,0,52000000,13000000
2025-12-16,6550,561000000,199459000,0,0,25872000,28000000
2025-12-16,9907,1736000000,2981000000,1595000000,7780000,62000000,51028000
2025-12-16,7769,709038000,418866000,83639000,0,19000000,41000000
2025-12-16,6830,598059000,315641000,0,0,73338000,6712000
2025-12-16,00666R,9000000,0,0,0,326008000,5000000
2025-12-16,3450,3050055000,2555329000,0,0,108514000,279292000
2025-12-16,2836,608000000,297362000,0,0,83000000,86001000
2025-12-16,2881,22536459000,8598600000,380000000,14647081000,1526382000,890637000
2025-12-16,00643,62000000,205000000,0,0,2957345000,2514824000
2025-12-16,3025,604000000,310000000,0,0,3487000,0
2025-12-16,1560,2385000000,1893000000,43000000,3000000,88457000,324431000
2025-12-16,00693U,45000000,27000000,0,0,512000000,236908000
2025-12-16,6890,673000000,273787000,0,84000000,22000000,46433000
2025-12-16,00897,390000000,1000000,0,0,143000000,244790000
2025-12-16,2374,1130069000,729955000,0,0,32000000,145758000
2025-12-16,1611,672000000,385000000,0,0,7033000,16092000
2025-12-16,2478,524273000,226000000,0,0,4000000,24734000
2025-12-16,00936,0,27000000,0,0,2304052000,1999526000
2025-12-16,6426,2214000000,1930000000,0,0,1000000,11697000
2025-12-16,2493,533490000,226756000,0,0,13348000,47667000
2025-12-16,6415,2066104000,2032023000,198000000,0,94461000,57371000
2025-12-16,00653L,0,5000000,0,0,265730000,1060000
2025-12-16,00717,11000000,2000000,0,0,249000000,0
2025-12-16,3708,357876000,120000000,0,3000000,22700000,5043000
2025-12-16,2399,602000000,358000000,0,0,6000000,619000
2025-12-16,2103,930000000,793000000,0,0,128000000,23013000
2025-12-16,5515,459000000,235600000,0,0,29000000,18264000
2025-12-16,00895,11300000,9000000,0,0,666000000,439673000
2025-12-16,6944,720000000,588000000,115000000,0,76285000,100383000
2025-12-16,1215,636080000,2469000000,2125000000,101000000,34233000,22335000
2025-12-16,00865B,5000000,173000000,0,0,752436000,384065000
2025-12-16,2520,7272600000,1819702000,0,5420000000,226914000,62001000
2025-12-16,6196,2150000000,943950000,50000000,1026000000,51179000,84799000
2025-12-16,00708L,92012000,55000000,0,0,1400825000,1244190000
2025-12-16,1712,246000000,123000000,0,0,77276000,13000000
2025-12-16,6166,364390000,191000000,0,0,21199000,8593000
2025-12-16,6831,191000000,123000000,141000000,0,0,30000000
2025-12-16,3048,632000000,452000000,0,0,14000000,16607000
2025-12-16,2404,1581060000,1668150000,561640000,300378000,224619000,224785000
2025-12-16,8103,1005200000,874803000,0,0,50000000,11623000
2025-12-16,1702,203429000,68000000,0,3576000,44000000,9000000
2025-12-16,2301,6393007000,8199623000,1696130000,17000000,530898000,240027000
2025-12-16,8011,365000000,228000000,0,0,24000000,3000000
2025-12-16,3031,229000000,72000000,0,0,5000000,5000000
2025-12-16,4564,251003000,95660000,0,0,4000000,7000000
2025-12-16,3047,501000000,376000000,0,0,28003000,5000000
2025-12-16,5534,250000000,95200000,0,0,12000000,19297000
2025-12-16,6451,455000000,220100000,0,0,3000000,92193000
2025-12-16,2727,287880000,145718000,0,4171000,11305000,4400000
2025-12-16,00986A,0,333000000,0,0,669000000,191369000
2025-12-16,4960,283000000,157000000,0,0,17000000,0
2025-12-16,3673,758000000,395300000,0,0,49160000,271999000
2025-12-16,1808,1023009000,877660000,0,0,32000000,39000000
2025-12-16,00669R,0,0,0,0,678312000,543000000
2025-12-16,2413,7354000000,7220000000,0,0,1000000,120000
2025-12-16,00731,2000000,0,0,0,930975000,805137000
2025-12-16,2427,229000000,115409000,0,0,5000000,0
2025-12-16,02001R,0,0,0,0,114000000,0
2025-12-16,2637,3583000000,3471000000,5600000,8242000,234034000,232289000
2025-12-16,2428,246297000,134000000,17000000,0,11217000,31945000
2025-12-16,6994,175000000,87000000,0,0,20205000,1000
2025-12-16,2464,275011000,158067000,0,0,6000000,15573000
2025-12-16,6446,820428000,721298000,19000000,0,20003000,30789000
2025-12-16,2832,178000000,112500000,0,0,44000000,4000000
2025-12-16,3607,341200000,227000000,0,0,0,9000000
2025-12-16,2468,246000000,143000000,0,0,4000000,3479000
2025-12-16,3550,114000000,15731000,0,0,2000000,3698000
2025-12-16,00701,25000000,31000000,0,0,934501000,832058000
2025-12-16,3622,224000000,129000000,0,0,6000000,10000000
2025-12-16,3135,839000000,748000000,0,0,1000000,1000000
2025-12-16,1409,1189000000,1102000000,0,0,55116000,54253000
2025-12-16,2022,133000000,49000000,0,0,3000000,0
2025-12-16,2497,135000000,49000000,0,0,0,0
2025-12-16,9941,844005000,1010550000,211000000,0,58000000,19000000
2025-12-16,6189,246231000,170995000,0,3270000,15000000,4000000
2025-12-16,3583,220418000,136000000,0,0,4327000,7097000
2025-12-16,2540,378406000,277733000,0,0,36000000,56000000
2025-12-16,00639,4000000,23000000,0,0,287643000,188163000
2025-12-16,6168,156000000,79000000,0,0,3000000,4000000
2025-12-16,3338,154000000,81000000,0,0,4000000,2077000
2025-12-16,3653,584497000,729017000,72392000,27000000,220754000,50232000
2025-12-16,4557,92000000,24143000,0,0,2000000,1000000
2025-12-16,00714,78000000,0,0,0,30862000,40730000
2025-12-16,2548,203001000,132120000,0,0,15000000,21011000
2025-12-16,1806,394000000,255000000,0,56220000,7000000,25000000
2025-12-16,2465,212000000,146268000,0,0,0,1376000
2025-12-16,2104,762000000,713000000,0,0,48000000,32831000
2025-12-16,6152,563000000,505000000,0,0,9204000,6000000
2025-12-16,1104,396000000,376901000,0,0,58000000,16000000
2025-12-16,3321,108000000,48859000,0,0,1000000,0
2025-12-16,6657,123000000,64133000,0,0,1000000,0
2025-12-16,1449,189000000,133648000,0,0,4000000,1000000
2025-12-16,4961,283000000,238000000,14000000,932000,6589000,7164000
2025-12-16,6805,497355000,438361000,45000000,8000000,38207000,76843000
2025-12-16,9902,199000000,144000000,0,0,5000000,3000000
2025-12-16,2015,284000000,310000000,79000000,0,20000000,16243000
2025-12-16,2444,69000000,12000000,0,0,1002000,2000000
2025-12-16,009810,0,8000000,0,0,138000000,74874000
2025-12-16,9908,128000000,72000000,0,0,19000000,23000000
2025-12-16,1340,86000000,37000000,0,0,2000000,0
2025-12-16,1316,420000000,377040000,0,0,7000000,0
2025-12-16,3055,347000000,299000000,0,0,1318000,892000
2025-12-16,8454,427802000,374377000,0,0,10000000,15289000
2025-12-16,00636,12000000,23000000,0,0,617000000,558961000
2025-12-16,2905,381000000,341000000,0,0,34000000,28000000
2025-12-16,8028,1131100000,1002220000,0,20000000,47690000,111064000
2025-12-16,0055,2000000,2000000,0,0,94000000,50514000
2025-12-16,4532,452000000,422000000,0,5700000,33000000,14000000
2025-12-16,6277,65000000,21000000,0,0,3000000,4000000
2025-12-16,2467,1288807000,1175000000,22000000,0,26523000,120401000
2025-12-16,00901,0,14000000,0,0,590000000,534517000
2025-12-16,4949,98000000,58000000,0,0,2000000,1000000
2025-12-16,00899,0,0,0,0,45000000,4714000
2025-12-16,8467,55000000,20000000,0,0,5036000,0
2025-12-16,2431,96000000,58000000,0,0,2000000,2032000
2025-12-16,4566,209000000,169000000,0,0,3023000,5399000
2025-12-16,4919,842000000,807000000,0,0,42001000,39882000
2025-12-16,2488,61000000,22000000,0,0,1000000,3233000
2025-12-16,00640L,0,3000000,0,0,192066000,152475000
